station_mac,fecha_utc,temp_f,humidity,wind_speed_mph,uv,solar_radiation,rain_daily_in
F4:CF:A2:E2:BC:AD,2026-01-01 00:00:00,60.8,68.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 00:05:00,60.8,69.0,0.2,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 00:10:00,60.6,71.0,1.8,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 00:15:00,60.4,72.0,0.7,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 00:20:00,60.3,73.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 00:25:00,60.1,73.0,0.2,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 00:30:00,60.1,73.0,0.2,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 00:35:00,59.9,72.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 00:40:00,59.7,73.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 00:45:00,59.9,72.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 00:50:00,59.7,72.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 00:55:00,59.9,71.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 01:00:00,60.1,71.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 01:05:00,60.1,71.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 01:10:00,60.1,69.0,0.7,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 01:15:00,60.1,70.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 01:20:00,60.1,70.0,0.9,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 01:25:00,60.1,71.0,0.2,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 01:30:00,59.9,71.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 01:35:00,59.7,73.0,0.7,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 01:40:00,59.2,76.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 01:45:00,59.0,77.0,1.8,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 01:50:00,58.6,77.0,0.2,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 01:55:00,58.6,79.0,0.7,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 02:00:00,58.5,77.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 02:05:00,58.6,77.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 02:10:00,58.8,73.0,0.4,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 02:15:00,58.8,74.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 02:20:00,58.6,71.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 02:25:00,58.8,72.0,0.2,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 02:30:00,58.8,70.0,1.1,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 02:35:00,58.8,70.0,0.9,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 02:40:00,58.8,72.0,0.7,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 02:45:00,58.6,72.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 02:50:00,58.6,72.0,0.9,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 02:55:00,58.5,72.0,0.4,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 03:00:00,58.6,72.0,0.9,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 03:05:00,58.5,73.0,0.2,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 03:10:00,58.5,73.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 03:15:00,58.3,73.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 03:20:00,58.1,73.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 03:25:00,58.1,73.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 03:30:00,58.1,73.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 03:35:00,57.6,74.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 03:40:00,57.2,74.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 03:45:00,57.2,75.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 03:50:00,56.8,76.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 03:55:00,56.5,77.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 04:00:00,56.5,76.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 04:05:00,56.3,75.0,0.2,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 04:10:00,56.5,75.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 04:15:00,56.1,76.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 04:20:00,55.9,76.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 04:25:00,55.9,75.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 04:30:00,55.6,75.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 04:35:00,55.0,76.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 04:40:00,54.7,77.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 04:45:00,54.5,77.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 04:50:00,55.0,77.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 04:55:00,55.4,75.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 05:00:00,55.9,75.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 05:05:00,56.5,74.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 05:10:00,56.8,72.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 05:15:00,57.2,72.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 05:20:00,56.8,73.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 05:25:00,56.5,74.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 05:30:00,56.1,75.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 05:35:00,55.9,75.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 05:40:00,55.9,77.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 05:45:00,55.8,76.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 05:50:00,55.9,77.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 05:55:00,55.9,76.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 06:00:00,56.1,75.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 06:05:00,55.9,75.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 06:10:00,55.4,75.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 06:15:00,55.4,79.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 06:20:00,54.7,82.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 06:25:00,54.1,83.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 06:30:00,54.1,83.0,0.2,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 06:35:00,54.1,84.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 06:40:00,54.0,85.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 06:45:00,53.8,85.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 06:50:00,53.6,86.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 06:55:00,53.4,87.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 07:00:00,53.1,87.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 07:05:00,53.1,87.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 07:10:00,52.7,88.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 07:15:00,52.3,89.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 07:20:00,52.0,89.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 07:25:00,51.8,89.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 07:30:00,51.3,89.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 07:35:00,51.3,90.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 07:40:00,51.3,90.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 07:45:00,51.6,89.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 07:50:00,52.0,85.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 07:55:00,52.0,84.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 08:00:00,51.8,85.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 08:05:00,51.8,85.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 08:10:00,51.6,86.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 08:15:00,51.3,88.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 08:20:00,50.9,90.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 08:25:00,50.9,92.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 08:30:00,50.9,92.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 08:35:00,51.1,93.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 08:40:00,50.9,94.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 08:45:00,51.1,94.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 08:50:00,51.3,94.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 08:55:00,51.1,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 09:00:00,50.9,95.0,0.4,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 09:05:00,50.7,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 09:10:00,50.7,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 09:15:00,50.5,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 09:20:00,50.5,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 09:25:00,50.5,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 09:30:00,50.5,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 09:35:00,50.7,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 09:40:00,50.7,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 09:45:00,50.7,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 09:50:00,50.7,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 09:55:00,50.7,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 10:00:00,50.9,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 10:05:00,50.9,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 10:10:00,51.1,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 10:15:00,51.1,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 10:20:00,51.1,95.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 10:25:00,50.9,94.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 10:30:00,51.3,94.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 10:35:00,51.3,94.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 10:40:00,51.4,94.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 10:45:00,51.4,93.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 10:50:00,51.3,92.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 10:55:00,51.3,91.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 11:00:00,51.6,89.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 11:05:00,51.6,89.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 11:10:00,51.4,89.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 11:15:00,51.3,89.0,0.0,0.0,0.85,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 11:20:00,51.4,91.0,0.0,0.0,3.43,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 11:25:00,51.3,92.0,0.0,0.0,5.99,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 11:30:00,51.3,92.0,0.0,0.0,11.25,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 11:35:00,51.3,93.0,0.0,0.0,17.25,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 11:40:00,51.4,93.0,0.0,0.0,22.51,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 11:45:00,51.3,93.0,0.0,0.0,21.16,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 11:50:00,51.3,92.0,0.0,0.0,20.8,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 11:55:00,51.4,90.0,0.0,0.0,31.19,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 12:00:00,51.8,91.0,0.0,0.0,39.88,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 12:05:00,52.5,89.0,0.0,0.0,55.05,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 12:10:00,53.2,87.0,0.0,0.0,53.34,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 12:15:00,53.8,85.0,0.0,0.0,61.53,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 12:20:00,54.3,85.0,0.0,0.0,70.71,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 12:25:00,54.9,83.0,0.0,0.0,44.16,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 12:30:00,55.0,83.0,0.0,0.0,51.14,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 12:35:00,55.2,83.0,0.0,1.0,107.04,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 12:40:00,56.1,84.0,0.0,1.0,108.88,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 12:45:00,56.3,82.0,0.0,1.0,103.61,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 12:50:00,56.5,81.0,0.0,1.0,108.39,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 12:55:00,56.8,80.0,0.0,1.0,118.78,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 13:00:00,57.0,80.0,0.0,1.0,114.02,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 13:05:00,57.6,80.0,0.0,1.0,147.41,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 13:10:00,57.6,78.0,1.6,1.0,151.82,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 13:15:00,57.6,79.0,0.2,1.0,176.53,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 13:20:00,58.3,78.0,0.2,1.0,165.27,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 13:25:00,58.5,77.0,0.0,1.0,182.15,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 13:30:00,58.5,74.0,0.9,1.0,168.7,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 13:35:00,58.3,76.0,0.2,1.0,189.98,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 13:40:00,59.2,76.0,0.0,2.0,206.87,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 13:45:00,59.9,71.0,1.3,1.0,172.12,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 13:50:00,60.8,72.0,0.9,2.0,270.61,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 13:55:00,61.5,69.0,0.0,1.0,128.33,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 14:00:00,61.7,69.0,0.7,3.0,319.17,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 14:05:00,61.9,71.0,1.1,2.0,220.32,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 14:10:00,62.4,68.0,3.4,1.0,160.87,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 14:15:00,62.8,64.0,2.5,2.0,234.64,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 14:20:00,63.3,67.0,0.7,2.0,206.87,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 14:25:00,63.5,68.0,0.0,2.0,227.66,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 14:30:00,63.1,64.0,2.5,2.0,269.38,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 14:35:00,63.3,67.0,1.8,2.0,274.52,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 14:40:00,63.3,61.0,5.8,2.0,235.49,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 14:45:00,63.0,62.0,0.7,2.0,211.15,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 14:50:00,63.0,65.0,0.2,1.0,169.56,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 14:55:00,63.0,66.0,1.3,1.0,189.98,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 15:00:00,63.0,69.0,0.0,1.0,148.76,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 15:05:00,62.2,72.0,0.9,1.0,137.02,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 15:10:00,61.2,76.0,0.0,1.0,112.3,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 15:15:00,60.3,78.0,0.2,1.0,137.87,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 15:20:00,60.1,79.0,0.7,1.0,189.13,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 15:25:00,61.0,73.0,2.2,1.0,176.9,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 15:30:00,63.0,68.0,2.0,7.0,782.09,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 15:35:00,66.0,60.0,1.8,8.0,869.68,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 15:40:00,67.3,57.0,1.8,9.0,1007.32,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 15:45:00,68.0,56.0,2.2,2.0,248.1,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 15:50:00,65.7,60.0,0.4,5.0,525.31,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 15:55:00,65.3,61.0,1.1,3.0,311.83,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 16:00:00,65.7,62.0,0.0,3.0,396.49,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 16:05:00,65.3,58.0,0.2,6.0,638.96,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 16:10:00,66.9,59.0,0.0,4.0,424.63,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 16:15:00,66.9,55.0,1.8,2.0,238.56,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 16:20:00,65.5,59.0,0.2,2.0,256.78,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 16:25:00,66.9,54.0,0.9,9.0,995.94,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 16:30:00,67.8,57.0,0.0,2.0,300.95,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 16:35:00,67.3,54.0,1.1,2.0,294.1,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 16:40:00,67.3,60.0,1.1,7.0,805.58,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 16:45:00,69.4,51.0,0.7,9.0,987.74,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 16:50:00,69.3,51.0,0.9,4.0,484.08,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 16:55:00,68.7,53.0,0.7,5.0,609.48,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 17:00:00,70.7,52.0,2.2,10.0,1035.94,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 17:05:00,71.1,48.0,0.9,9.0,1028.48,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 17:10:00,71.1,48.0,1.3,10.0,1069.71,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 17:15:00,72.0,51.0,1.3,10.0,1127.81,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 17:20:00,73.4,43.0,3.4,5.0,522.25,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 17:25:00,71.6,47.0,1.1,3.0,388.66,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 17:30:00,69.6,50.0,0.7,1.0,181.67,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 17:35:00,68.2,49.0,5.4,1.0,120.5,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 17:40:00,67.1,53.0,0.9,1.0,107.53,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 17:45:00,66.9,52.0,0.0,1.0,129.19,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 17:50:00,66.7,51.0,3.8,1.0,128.33,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 17:55:00,66.4,53.0,0.7,2.0,203.81,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 18:00:00,67.5,54.0,0.7,2.0,277.09,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 18:05:00,67.8,50.0,2.5,2.0,281.0,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 18:10:00,68.0,53.0,0.0,3.0,323.09,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 18:15:00,68.9,47.0,0.2,3.0,330.55,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 18:20:00,68.4,48.0,2.5,3.0,347.43,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 18:25:00,67.6,50.0,2.2,3.0,325.78,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 18:30:00,67.8,50.0,2.2,3.0,331.4,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 18:35:00,69.3,49.0,1.1,6.0,663.67,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 18:40:00,71.4,46.0,1.1,7.0,745.27,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 18:45:00,72.1,48.0,0.0,8.0,891.46,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 18:50:00,72.7,46.0,1.8,3.0,335.32,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 18:55:00,72.0,45.0,2.2,2.0,228.15,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 19:00:00,69.6,49.0,2.0,3.0,333.49,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 19:05:00,69.8,47.0,1.1,2.0,273.3,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 19:10:00,70.3,45.0,2.2,4.0,498.4,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 19:15:00,71.2,47.0,0.9,2.0,217.27,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 19:20:00,69.4,48.0,0.0,1.0,143.99,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 19:25:00,68.7,48.0,1.6,0.0,84.53,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 19:30:00,67.6,51.0,1.1,0.0,72.79,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 19:35:00,67.3,51.0,0.0,0.0,62.02,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 19:40:00,66.7,51.0,0.7,0.0,82.82,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 19:45:00,66.6,50.0,1.8,1.0,120.13,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 19:50:00,66.7,50.0,2.0,1.0,193.9,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 19:55:00,67.3,51.0,1.1,2.0,275.37,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 20:00:00,68.4,48.0,1.6,2.0,241.12,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 20:05:00,68.4,48.0,2.9,2.0,216.9,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 20:10:00,67.8,47.0,1.6,1.0,185.58,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 20:15:00,68.2,49.0,0.0,1.0,201.61,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 20:20:00,67.6,47.0,1.3,2.0,265.47,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 20:25:00,68.2,48.0,1.6,3.0,306.2,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 20:30:00,68.9,46.0,1.1,1.0,192.07,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 20:35:00,68.2,50.0,0.0,1.0,135.67,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 20:40:00,68.0,50.0,1.8,1.0,124.41,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 20:45:00,66.7,52.0,0.0,1.0,124.9,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 20:50:00,66.4,53.0,0.4,1.0,157.44,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 20:55:00,66.2,59.0,1.1,0.0,93.22,0.0
F4:CF:A2:E2:BC:AD,2026-01-01 21:00:00,66.0,59.0,2.9,0.0,60.19,0.0
